60461,10,0,637.0,161.30805931508814,491.1,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
76725,10,1,636.0,123.74348467697199,552.5,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
88282,10,2,629.0,237.121593280747,461.5,0.2,50.0,0.6743168780665926,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.9321450862915772,1.0,0.33,1.0,0.66,10.0,5.0,5.0
102135,10,3,626.0,52.15563248585909,581.7,0.2,50.0,0.6743168780665926,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
126367,10,4,623.0,104.96266002726874,548.2,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.11201719120538545,1.0,0.66,10.0,5.0,5.0
135463,10,5,643.0,48.68357012381077,599.9,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.8134318244784443,1.0,0.33,1.0,0.66,10.0,5.0,5.0
149695,10,6,639.0,125.27014808005936,545.7,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.14737440434909466,1.0,0.66,10.0,5.0,5.0
160577,10,7,653.0,110.52732693773065,575.9,0.2,50.0,0.32819185572595533,15.0,0.3,0.3,20.0,3.0,3.0,0.8829180350480466,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
169960,10,8,635.0,82.85945932722467,566.1,0.2,50.0,0.3,15.0,0.3,0.4497731379343558,20.0,3.0,3.0,0.6658365584264113,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
181850,10,9,623.0,66.14264887347649,563.5,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.11201719120538545,1.0,0.66,10.0,5.0,17.0
192831,10,10,636.0,61.213152181536934,571.5,0.2,50.0,0.3,15.0,0.3,0.14217777760418204,20.0,3.0,3.0,0.66,0.8134318244784443,1.0,0.14737440434909466,1.0,0.6628251599190125,10.0,5.0,5.0
204318,10,11,625.0,62.31500621840618,566.2,0.2,50.0,0.3,15.0,0.3,0.14217777760418204,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
215892,10,12,623.0,51.752198020953664,574.1,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.11201719120538545,1.0,0.66,10.0,5.0,5.0
225878,10,13,652.0,118.46586006103193,561.8,0.2,50.0,0.3,15.0,0.3,0.14217777760418204,20.0,3.0,3.0,0.8298124395855485,0.33,1.0,0.33,1.0,0.7961530833735505,10.0,5.0,5.0
234667,10,14,637.0,35.86028443835882,597.8,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.8298124395855485,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
244158,10,15,643.0,44.5371754829603,591.2,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.6658365584264113,0.33,1.0,0.11201719120538545,0.4255386390786695,0.6628251599190125,10.0,5.0,5.0
263396,10,16,631.0,119.67894551674492,538.5,0.2,50.0,0.3,15.0,0.3,0.14217777760418204,20.0,3.0,3.0,0.66,0.8134318244784443,1.0,0.14737440434909466,1.0,0.66,10.0,5.0,14.0
276140,10,17,630.0,114.68495978113259,544.6,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.6658365584264113,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
291729,10,18,623.0,84.72195701233535,555.3,0.2,50.0,0.3,15.0,0.3,0.4497731379343558,20.0,3.0,3.0,0.6658365584264113,0.33,1.0,0.33,1.0,0.66,10.0,5.0,14.0
302657,10,19,636.0,117.5066381103638,563.3,0.2,50.0,0.3,15.0,0.3,0.3,20.0,2.0,3.0,0.6658365584264113,0.33,1.0,0.11201719120538545,1.0,0.7961530833735505,10.0,5.0,5.0
