24724,10,0,30.0,11.720068259186888,19.8,0.2,50.0,0.08965659333815856,14.0,0.3,0.44954151485059324,23.0,3.0,3.0,0.356361115243813,0.7556711273438169,0.7499207520639076,0.8667030426879936,0.3643049902919978,0.06064437468882877,17.0,17.0,5.0
45848,10,1,27.0,6.378871373526825,22.1,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
61498,10,2,31.0,2.586503431275512,24.9,0.2,50.0,0.08399122386048741,42.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,0.6309537185146861,0.66,10.0,5.0,5.0
78033,10,3,27.0,1.8138357147217055,23.1,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
93737,10,4,27.0,3.0016662039607267,24.7,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
115616,10,5,27.0,2.256102834535696,22.9,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.7556711273438169,1.0,0.33,1.0,0.66,10.0,5.0,5.0
137547,10,6,25.0,1.9078784028338913,22.4,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.2841677097218531,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
159988,10,7,27.0,2.4677925358506134,23.9,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
182968,10,8,27.0,2.7730849247724096,23.9,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
204851,10,9,27.0,2.238302928559939,25.3,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,0.7499207520639076,0.33,1.0,0.66,10.0,5.0,5.0
