42465,10,0,27.0,10.04041831797859,17.7,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
76022,10,1,27.0,3.672873534441391,24.1,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
107195,10,2,27.0,2.758622844826744,25.3,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.0,10.0,5.0,5.0
137257,10,3,28.0,3.3301651610693423,24.9,0.2,50.0,0.3,15.0,0.3,0.6622696839075689,20.0,3.0,3.0,0.66,0.33,1.0,0.7830611506193927,1.0,0.66,10.0,5.0,5.0
169834,10,4,28.0,3.4,23.2,0.2,50.0,0.3,15.0,0.3,0.6622696839075689,20.0,3.0,3.0,0.66,0.33,1.0,0.7830611506193927,1.0,0.66,10.0,5.0,5.0
203114,10,5,32.0,3.7469987990390385,23.6,0.2,50.0,0.3,15.0,0.3,0.6622696839075689,20.0,3.0,3.0,0.66,0.33,1.0,0.7830611506193927,1.0,0.66,10.0,5.0,5.0
244787,10,6,28.0,2.6758176320519302,24.8,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.7830611506193927,1.0,0.66,10.0,5.0,5.0
287620,10,7,27.0,8.80965379569481,19.7,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.7007768029689417,0.33,1.0,0.24361196775474758,1.0,0.66,10.0,5.0,5.0
328191,10,8,28.0,1.8466185312619388,25.3,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.7830611506193927,0.5670694701026672,0.66,10.0,5.0,5.0
365199,10,9,27.0,2.7129319932501073,24.8,0.2,50.0,0.3,15.0,0.3,0.6622696839075689,20.0,3.0,3.0,0.66,0.33,0.8223148836147678,0.33,1.0,0.66,10.0,5.0,5.0
