119737,10,0,27.0,11.412712210513327,16.5,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
148432,10,1,28.0,2.685144316419511,24.3,0.2,50.0,0.633329023499303,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.1676273633203842,0.4745256301717792,0.9961417816603735,1.0,0.3558766583699833,10.0,5.0,5.0
164592,10,2,27.0,1.5999999999999999,26.2,0.2,50.0,0.633329023499303,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,0.4745256301717792,0.33,1.0,0.66,10.0,5.0,5.0
183794,10,3,28.0,2.1540659228538015,23.6,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.1676273633203842,1.0,0.9961417816603735,1.0,0.66,10.0,5.0,5.0
201763,10,4,28.0,2.118962010041709,25.1,0.2,50.0,0.633329023499303,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,0.4745256301717792,0.9961417816603735,1.0,0.66,10.0,5.0,5.0
219287,10,5,28.0,2.2825424421026654,25.7,0.2,50.0,0.633329023499303,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,0.4745256301717792,0.9961417816603735,1.0,0.66,10.0,5.0,5.0
236900,10,6,27.0,1.7349351572897471,25.3,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
253615,10,7,28.0,2.65329983228432,24.6,0.2,50.0,0.633329023499303,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.1676273633203842,1.0,0.9961417816603735,1.0,0.66,10.0,5.0,5.0
271157,10,8,28.0,1.7776388834631176,25.8,0.2,50.0,0.633329023499303,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.1676273633203842,1.0,0.9961417816603735,1.0,0.66,10.0,5.0,5.0
289069,10,9,28.0,1.7888543819998317,25.0,0.2,50.0,0.633329023499303,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.1676273633203842,1.0,0.9961417816603735,1.0,0.66,10.0,5.0,5.0
