47835,10,0,27.0,10.762899237658969,16.4,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
81146,10,1,27.0,6.557438524302,23.0,0.2,50.0,0.23734163150695153,15.0,0.3,0.3,83.0,3.0,3.0,0.09329105993801201,0.6716877538626622,0.40697548808755946,0.33,0.6119473428618541,0.6835608633952176,17.0,15.0,5.0
100929,10,2,27.0,2.1,26.3,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
119131,10,3,28.0,2.202271554554524,26.5,0.2,50.0,0.3,27.0,0.3,0.7341890133657997,20.0,3.0,3.0,0.66,0.33,1.0,0.1837257889453835,1.0,0.66,10.0,5.0,5.0
140914,10,4,27.0,2.2891046284519194,25.4,0.2,50.0,0.5981723384552113,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
164588,10,5,27.0,2.913760456866693,23.1,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
185100,10,6,27.0,2.1470910553583886,23.7,0.2,50.0,0.3,27.0,0.3,0.3,20.0,3.0,3.0,0.0,0.33,0.40697548808755946,0.33,1.0,0.5275596094677345,10.0,5.0,5.0
208624,10,7,28.0,1.9,24.3,0.2,50.0,0.5981723384552113,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.66,10.0,5.0,5.0
234448,10,8,27.0,2.0712315177207983,23.1,0.2,50.0,0.3,15.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,0.40697548808755946,0.33,1.0,0.5275596094677345,10.0,5.0,5.0
258900,10,9,29.0,4.9,22.3,0.2,50.0,0.3,27.0,0.3,0.3,20.0,3.0,3.0,0.66,0.33,1.0,0.33,1.0,0.5275596094677345,10.0,5.0,5.0
